grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r008-c043,8,43,32.875,6.625,0.44999998807907104,-76.47372395898029,2.2523070908331277e-10
grid-r008-c044,8,44,33.625,6.625,0.44999998807907104,-75.1562191848698,3.050549535199565e-10
grid-r008-c045,8,45,34.375,6.625,0.44999998807907104,-74.57666034925269,3.486052835288689e-10
grid-r008-c046,8,46,35.125,6.625,0.44999998807907104,-79.16935924817415,1.2107767566327254e-10
grid-r008-c047,8,47,35.875,6.625,0.44999998807907104,-74.74931121474654,3.350185684425355e-10
grid-r008-c048,8,48,36.625,6.625,0.44999998807907104,-68.44966108945988,1.4290054695109689e-09
grid-r008-c049,8,49,37.375,6.625,0.44999998807907104,-67.18827220865444,1.9106132231883066e-09
grid-r008-c050,8,50,38.125,6.625,0.44999998807907104,-67.30052305099066,1.8618628860878061e-09
grid-r008-c051,8,51,38.875,6.625,0.44999998807907104,-66.26447237974845,2.363484519207759e-09
grid-r008-c052,8,52,39.625,6.625,0.44999998807907104,-66.763518227909,2.1069206379564775e-09
grid-r008-c053,8,53,40.375,6.625,0.44999998807907104,-66.02729173922944,2.496150841579947e-09
grid-r008-c054,8,54,41.125,6.625,0.44999998807907104,-65.30320332299596,2.949033239829646e-09
grid-r008-c055,8,55,41.875,6.625,0.44999998807907104,-72.66681301584582,5.411512904451854e-10
grid-r008-c056,8,56,42.625,6.625,0.44999998807907104,-72.54805402542308,5.561534011100377e-10
grid-r008-c057,8,57,43.375,6.625,0.44999998807907104,-74.72303953140143,3.3705133128947296e-10
grid-r008-c058,8,58,44.125,6.625,0.44999998807907104,-77.7146191417481,1.692536666375588e-10
grid-r008-c059,8,59,44.875,6.625,0.44999998807907104,-79.7692957081044,1.054557899338171e-10
grid-r009-c000,9,0,0.625,7.375,0.44999998807907104,-66.54281432905944,2.2167594426747428e-09
grid-r009-c001,9,1,1.375,7.375,0.44999998807907104,-65.04223295017879,3.1316751414323107e-09
grid-r009-c002,9,2,2.125,7.375,0.44999998807907104,-66.01345051780251,2.504118912227682e-09
grid-r009-c005,9,5,4.375,7.375,0.44999998807907104,-69.33883468259211,1.1644384345643743e-09
grid-r009-c006,9,6,5.125,7.375,0.44999998807907104,-68.89577099499165,1.2895046141991884e-09
grid-r009-c017,9,17,13.375,7.375,0.44999998807907104,-90.81483061653603,8.28928245488747e-12
grid-r009-c018,9,18,14.125,7.375,0.44999998807907104,-89.68834163212958,1.0743995970674547e-11
grid-r009-c019,9,19,14.875,7.375,0.44999998807907104,-91.53815037474058,7.017541062137589e-12
grid-r009-c020,9,20,15.625,7.375,0.44999998807907104,-92.67157208023825,5.405586134960005e-12
grid-r009-c021,9,21,16.375,7.375,0.44999998807907104,-92.9740427311836,5.0419174044136206e-12
grid-r009-c022,9,22,17.125,7.375,0.44999998807907104,-92.62591256666715,5.4627175179178256e-12
grid-r009-c023,9,23,17.875,7.375,0.44999998807907104,-94.84726839757228,3.275466486582501e-12
grid-r009-c024,9,24,18.625,7.375,0.44999998807907104,-95.14458776521055,3.058730569174828e-12
grid-r009-c048,9,48,36.625,7.375,0.44999998807907104,-74.1097921676668,3.881689414342304e-10
